time_raw,Entry Time,SHED2 Set Temp.,Shed2 Temp.,PID SHED2,SHED3 Set Temp.,SHED3 Temp.,PID SHED3,P1,P2,P3,P4,P5,P6,P7,P8,F1,F2,F3,F4,F5,F6,F7,F8,T1,T2,T3,T4,T5,T6,T7,T8,V1,V2,V3,V4,V5,V6,V7,V8,Req. for Exhaust Fan,Exhaust Fan Feedback
2020-09-09 13:59:00.310522,09/Sep/2020_13:59,25,0.0,0,25,0.0,0,0,0,0,0,0,0,0,0,4.728467883928989,4.855791601040433,4.5681562854123605,4.689417334158296,4.586767641972201,4.87086495261831,4.797299612798362,4.713624120047987,45.54265328139642,36.87252187116798,10.019706108621858,12.958320992652219,26.741669877942577,46.881355449732666,47.49161900947766,52.27024273973068,0,0,0,0,0,0,0,0,0,0
2020-09-09 13:59:00.328636,09/Sep/2020_13:59,25,0.0,0,25,0.0,0,0,0,0,0,0,0,0,0,4.728467883928989,4.855791601040433,4.5681562854123605,4.689417334158296,4.586767641972201,4.87086495261831,4.797299612798362,4.713624120047987,45.54265328139642,36.87252187116798,10.019706108621858,12.958320992652219,26.741669877942577,46.881355449732666,47.49161900947766,52.27024273973068,0,0,0,0,0,0,0,0,0,0
2020-09-09 13:59:00.446844,09/Sep/2020_13:59,25,0.0,0,25,0.0,0,0,0,0,0,0,0,0,0,4.740671806364276,4.882373011784397,4.645650800308918,4.968400497972273,4.855904973648249,4.956691171913252,4.9914526602659315,4.629960829054633,43.41788872536784,10.733779076023128,28.529604499217548,43.53587933751952,55.8838521865382,16.321474707841507,47.26084232903615,30.467269415528847,0,0,0,0,0,0,0,0,0,0
2020-09-09 13:59:00.470898,09/Sep/2020_13:59,25,0.0,0,25,0.0,0,0,0,0,0,0,0,0,0,4.740671806364276,4.882373011784397,4.645650800308918,4.968400497972273,4.855904973648249,4.956691171913252,4.9914526602659315,4.629960829054633,43.41788872536784,10.733779076023128,28.529604499217548,43.53587933751952,55.8838521865382,16.321474707841507,47.26084232903615,30.467269415528847,0,0,0,0,0,0,0,0,0,0
2020-09-09 13:59:00.513033,09/Sep/2020_13:59,25,0.0,0,25,0.0,0,0,0,0,0,0,0,0,0,4.740671806364276,4.882373011784397,4.645650800308918,4.968400497972273,4.855904973648249,4.956691171913252,4.9914526602659315,4.629960829054633,43.41788872536784,10.733779076023128,28.529604499217548,43.53587933751952,55.8838521865382,16.321474707841507,47.26084232903615,30.467269415528847,0,0,0,0,0,0,0,0,0,0
2020-09-09 13:59:00.703045,09/Sep/2020_13:59,25,0.0,0,25,0.0,0,0,0,0,0,0,0,0,0,4.740671806364276,4.882373011784397,4.645650800308918,4.968400497972273,4.855904973648249,4.956691171913252,4.9914526602659315,4.629960829054633,43.41788872536784,10.733779076023128,28.529604499217548,43.53587933751952,55.8838521865382,16.321474707841507,47.26084232903615,30.467269415528847,0,0,0,0,0,0,0,0,0,0
2020-09-09 13:59:00.833002,09/Sep/2020_13:59,25,0.0,0,25,0.0,0,0,0,0,0,0,0,0,0,4.740671806364276,4.882373011784397,4.645650800308918,4.968400497972273,4.855904973648249,4.956691171913252,4.9914526602659315,4.629960829054633,43.41788872536784,10.733779076023128,28.529604499217548,43.53587933751952,55.8838521865382,16.321474707841507,47.26084232903615,30.467269415528847,0,0,0,0,0,0,0,0,0,0
2020-09-09 13:59:01.003064,09/Sep/2020_13:59,25,0.0,0,25,0.0,0,0,0,0,0,0,0,0,0,4.505252331936397,4.8880903120539045,4.950660974246707,4.816868012092671,4.9785795590365,4.900460491141008,4.644773930597137,4.673177730323101,28.003068930236186,42.795562564112565,12.419516023593562,12.695618510145797,39.82422720897638,53.045545842029995,15.073435160141852,60.04175453633498,0,0,0,0,0,0,0,0,0,0
2020-09-09 13:59:01.013011,09/Sep/2020_13:59,25,0.0,0,25,0.0,0,0,0,0,0,0,0,0,0,4.505252331936397,4.8880903120539045,4.950660974246707,4.816868012092671,4.9785795590365,4.900460491141008,4.644773930597137,4.673177730323101,28.003068930236186,42.795562564112565,12.419516023593562,12.695618510145797,39.82422720897638,53.045545842029995,15.073435160141852,60.04175453633498,0,0,0,0,0,0,0,0,0,0
2020-09-09 13:59:01.157806,09/Sep/2020_13:59,25,0.0,0,25,0.0,0,0,0,0,0,0,0,0,0,4.505252331936397,4.8880903120539045,4.950660974246707,4.816868012092671,4.9785795590365,4.900460491141008,4.644773930597137,4.673177730323101,28.003068930236186,42.795562564112565,12.419516023593562,12.695618510145797,39.82422720897638,53.045545842029995,15.073435160141852,60.04175453633498,0,0,0,0,0,0,0,0,0,0
2020-09-09 13:59:01.282315,09/Sep/2020_13:59,25,0.0,0,25,0.0,0,0,0,0,0,0,0,0,0,4.505252331936397,4.8880903120539045,4.950660974246707,4.816868012092671,4.9785795590365,4.900460491141008,4.644773930597137,4.673177730323101,28.003068930236186,42.795562564112565,12.419516023593562,12.695618510145797,39.82422720897638,53.045545842029995,15.073435160141852,60.04175453633498,0,0,0,0,0,0,0,0,0,0
2020-09-09 13:59:01.310542,09/Sep/2020_13:59,25,0.0,0,25,0.0,0,0,0,0,0,0,0,0,0,4.505252331936397,4.8880903120539045,4.950660974246707,4.816868012092671,4.9785795590365,4.900460491141008,4.644773930597137,4.673177730323101,28.003068930236186,42.795562564112565,12.419516023593562,12.695618510145797,39.82422720897638,53.045545842029995,15.073435160141852,60.04175453633498,0,0,0,0,0,0,0,0,0,0
2020-09-09 13:59:01.328774,09/Sep/2020_13:59,25,0.0,0,25,0.0,0,0,0,0,0,0,0,0,0,4.505252331936397,4.8880903120539045,4.950660974246707,4.816868012092671,4.9785795590365,4.900460491141008,4.644773930597137,4.673177730323101,28.003068930236186,42.795562564112565,12.419516023593562,12.695618510145797,39.82422720897638,53.045545842029995,15.073435160141852,60.04175453633498,0,0,0,0,0,0,0,0,0,0
2020-09-09 13:59:01.418773,09/Sep/2020_13:59,25,0.0,0,25,0.0,0,0,0,0,0,0,0,0,0,4.852467333694337,4.954361447275045,4.859771868962794,4.542461925185768,4.848842844877492,4.567258239583166,4.575071101879217,4.975194085265407,20.27596731759147,45.30033974120862,54.136542992996176,53.762431977272506,17.785585041996388,18.850297958339915,34.71690741450882,12.408390070856285,0,0,0,0,0,0,0,0,0,0
2020-09-09 13:59:01.447352,09/Sep/2020_13:59,25,0.0,0,25,0.0,0,0,0,0,0,0,0,0,0,4.852467333694337,4.954361447275045,4.859771868962794,4.542461925185768,4.848842844877492,4.567258239583166,4.575071101879217,4.975194085265407,20.27596731759147,45.30033974120862,54.136542992996176,53.762431977272506,17.785585041996388,18.850297958339915,34.71690741450882,12.408390070856285,0,0,0,0,0,0,0,0,0,0
