time_raw,Entry Time,SHED2 Set Temp.,Shed2 Temp.,PID SHED2,SHED3 Set Temp.,SHED3 Temp.,PID SHED3,P1,P2,P3,P4,P5,P6,P7,P8,F1,F2,F3,F4,F5,F6,F7,F8,T1,T2,T3,T4,T5,T6,T7,T8,V1,V2,V3,V4,V5,V6,V7,V8,Req. for Exhaust Fan,Exhaust Fan Feedback
2020-09-09 13:58:57.310774,09/Sep/2020_13:58,25,0.0,0,25,0.0,0,0,0,0,0,0,0,0,0,4.593170095303716,4.90837386636344,4.773700477166464,4.879886116492792,4.929433922121072,4.6478260821705595,4.660940411511538,4.622665085888788,32.33989018074256,10.784698884099788,64.67109017092531,11.025531747280029,42.31837989636698,20.54650639068846,47.274360123420536,13.175716272604467,0,0,0,0,0,0,0,0,0,0
2020-09-09 13:58:57.326863,09/Sep/2020_13:58,25,0.0,0,25,0.0,0,0,0,0,0,0,0,0,0,4.593170095303716,4.90837386636344,4.773700477166464,4.879886116492792,4.929433922121072,4.6478260821705595,4.660940411511538,4.622665085888788,32.33989018074256,10.784698884099788,64.67109017092531,11.025531747280029,42.31837989636698,20.54650639068846,47.274360123420536,13.175716272604467,0,0,0,0,0,0,0,0,0,0
2020-09-09 13:58:57.455244,09/Sep/2020_13:58,25,0.0,0,25,0.0,0,0,0,0,0,0,0,0,0,4.918697980420923,4.696453573236359,4.830820145427471,4.823210861741189,4.582418581057543,4.797921375956988,4.6855723661683815,4.925181826237106,19.571223848485786,45.89363502948916,61.23026673614039,28.677956558974042,38.24563682356691,25.07595914122466,56.91658692194058,60.787701469732546,0,0,0,0,0,0,0,0,0,0
2020-09-09 13:58:57.471245,09/Sep/2020_13:58,25,0.0,0,25,0.0,0,0,0,0,0,0,0,0,0,4.918697980420923,4.696453573236359,4.830820145427471,4.823210861741189,4.582418581057543,4.797921375956988,4.6855723661683815,4.925181826237106,19.571223848485786,45.89363502948916,61.23026673614039,28.677956558974042,38.24563682356691,25.07595914122466,56.91658692194058,60.787701469732546,0,0,0,0,0,0,0,0,0,0
2020-09-09 13:58:57.519262,09/Sep/2020_13:58,25,0.0,0,25,0.0,0,0,0,0,0,0,0,0,0,4.918697980420923,4.696453573236359,4.830820145427471,4.823210861741189,4.582418581057543,4.797921375956988,4.6855723661683815,4.925181826237106,19.571223848485786,45.89363502948916,61.23026673614039,28.677956558974042,38.24563682356691,25.07595914122466,56.91658692194058,60.787701469732546,0,0,0,0,0,0,0,0,0,0
2020-09-09 13:58:58.015282,09/Sep/2020_13:58,25,0.0,0,25,0.0,0,0,0,0,0,0,0,0,0,4.8311693806750275,4.9151554996820375,4.691133839737303,4.794530486342971,4.783822592670913,4.982758948692534,4.910822617185276,4.818487035634476,21.60665911807335,27.921235571621942,47.901326708643325,35.30569860116404,17.67600675733508,26.62763661095518,59.844749580104946,23.985443055378326,0,0,0,0,0,0,0,0,0,0
2020-09-09 13:58:58.311609,09/Sep/2020_13:58,25,0.0,0,25,0.0,0,0,0,0,0,0,0,0,0,4.8311693806750275,4.9151554996820375,4.691133839737303,4.794530486342971,4.783822592670913,4.982758948692534,4.910822617185276,4.818487035634476,21.60665911807335,27.921235571621942,47.901326708643325,35.30569860116404,17.67600675733508,26.62763661095518,59.844749580104946,23.985443055378326,0,0,0,0,0,0,0,0,0,0
2020-09-09 13:58:58.327768,09/Sep/2020_13:58,25,0.0,0,25,0.0,0,0,0,0,0,0,0,0,0,4.8311693806750275,4.9151554996820375,4.691133839737303,4.794530486342971,4.783822592670913,4.982758948692534,4.910822617185276,4.818487035634476,21.60665911807335,27.921235571621942,47.901326708643325,35.30569860116404,17.67600675733508,26.62763661095518,59.844749580104946,23.985443055378326,0,0,0,0,0,0,0,0,0,0
2020-09-09 13:58:58.452054,09/Sep/2020_13:58,25,0.0,0,25,0.0,0,0,0,0,0,0,0,0,0,4.847613751587331,4.528264952081975,4.5629320150547095,4.789864896102886,4.827886983657785,4.527188196278769,4.661101163142923,4.8575952935225954,29.293305583042788,34.56712327918959,63.937723996086504,46.49151052565583,19.52629511993783,24.65867149466942,52.23028864138888,23.702942849434642,0,0,0,0,0,0,0,0,0,0
2020-09-09 13:58:58.468056,09/Sep/2020_13:58,25,0.0,0,25,0.0,0,0,0,0,0,0,0,0,0,4.847613751587331,4.528264952081975,4.5629320150547095,4.789864896102886,4.827886983657785,4.527188196278769,4.661101163142923,4.8575952935225954,29.293305583042788,34.56712327918959,63.937723996086504,46.49151052565583,19.52629511993783,24.65867149466942,52.23028864138888,23.702942849434642,0,0,0,0,0,0,0,0,0,0
2020-09-09 13:58:58.516096,09/Sep/2020_13:58,25,0.0,0,25,0.0,0,0,0,0,0,0,0,0,0,4.847613751587331,4.528264952081975,4.5629320150547095,4.789864896102886,4.827886983657785,4.527188196278769,4.661101163142923,4.8575952935225954,29.293305583042788,34.56712327918959,63.937723996086504,46.49151052565583,19.52629511993783,24.65867149466942,52.23028864138888,23.702942849434642,0,0,0,0,0,0,0,0,0,0
2020-09-09 13:58:59.020478,09/Sep/2020_13:58,25,0.0,0,25,0.0,0,0,0,0,0,0,0,0,0,4.86611564899746,4.735154217551605,4.548758918344718,4.720424932579363,4.7377722995917075,4.686507855591163,4.775578866426265,4.779308166739901,59.254707244257744,55.17700357273695,51.704584399646976,30.23060914138618,55.26448948749678,41.767606909692184,55.57839297000014,43.751378667833734,0,0,0,0,0,0,0,0,0,0
