time_raw,Entry Time,SHED2 Set Temp.,Shed2 Temp.,PID SHED2,SHED3 Set Temp.,SHED3 Temp.,PID SHED3,P1,P2,P3,P4,P5,P6,P7,P8,F1,F2,F3,F4,F5,F6,F7,F8,T1,T2,T3,T4,T5,T6,T7,T8,V1,V2,V3,V4,V5,V6,V7,V8,Req. for Exhaust Fan,Exhaust Fan Feedback
2020-09-04 10:03:30.267730,04/Sep/2020_10:03,25,0.0,0,25,0.0,0,0,0,0,0,0,0,0,0,4.916590068167291,4.734102290114523,4.754397246363771,4.6387591432593425,4.552714231904579,4.688925129692144,4.5974150357511645,4.988692803286141,55.99418164221858,64.22189789058034,11.878158011441403,45.915941488821616,36.8032455580867,55.49777679798004,57.72158533669611,39.94658251537324,0,0,0,0,0,0,0,0,0,0
2020-09-04 10:03:31.267988,04/Sep/2020_10:03,25,0.0,0,25,0.0,0,0,0,0,0,0,0,0,0,4.709416559103499,4.8055495957135586,4.859243122548058,4.81502115507472,4.523339603367829,4.887180095194356,4.633909478134956,4.904616822790415,55.497725439022894,20.203158358355083,11.103593077652853,25.152179863786174,53.41558620589624,36.497925582320676,31.758948177696354,13.56308498044924,0,0,0,0,0,0,0,0,0,0
2020-09-04 10:03:32.268552,04/Sep/2020_10:03,25,0.0,0,25,0.0,0,0,0,0,0,0,0,0,0,4.502875597869016,4.718590594352859,4.951039673065146,4.797980755375509,4.601515878735949,4.737191362993339,4.552100972362455,4.786716344674543,64.48472667413915,62.025852975052054,48.56935939397562,45.026012072381455,10.925953706204133,41.234549701345856,12.552763987189445,11.507201545839765,0,0,0,0,0,0,0,0,0,0
2020-09-04 10:03:33.265866,04/Sep/2020_10:03,25,0.0,0,25,0.0,0,0,0,0,0,0,0,0,0,4.891016782081673,4.919678428569888,4.997971679376256,4.6363515390386745,4.827957959475953,4.574172398847681,4.761694199405085,4.518973532052862,48.900569850525926,62.19056825295733,21.23207934169531,63.69852071163863,10.107100050388446,16.941902718748818,47.919931808912956,36.906155990366074,0,0,0,0,0,0,0,0,0,0
2020-09-04 10:03:34.267635,04/Sep/2020_10:03,25,0.0,0,25,0.0,0,0,0,0,0,0,0,0,0,4.56767110043648,4.911555098347382,4.947039201908536,4.514640125606776,4.8567303915284326,4.743825589152648,4.55997343442986,4.508615928781399,46.60560784760076,32.42620169463649,21.04427353883951,55.061800707760725,10.94994330937269,46.15562806291323,11.563219272457292,55.02950398583421,0,0,0,0,0,0,0,0,0,0
2020-09-04 10:03:35.267458,04/Sep/2020_10:03,25,0.0,0,25,0.0,0,0,0,0,0,0,0,0,0,4.7207831212839935,4.750713397613686,4.694887520973488,4.858600362919283,4.963256759277233,4.733652950053546,4.905830630793585,4.922773989053573,11.780583989890907,34.336917795096454,23.143002890504263,60.08319102133603,27.660885343553325,47.85187640753067,20.381831734010007,25.392084111336423,0,0,0,0,0,0,0,0,0,0
2020-09-04 10:03:36.266700,04/Sep/2020_10:03,25,0.0,0,25,0.0,0,0,0,0,0,0,0,0,0,4.883057246290988,4.70860734114274,4.867283756193781,4.813397903900448,4.577498151799833,4.554940153800357,4.572117075671062,4.536125442761006,39.75095395659344,62.39646023995533,37.83959804571849,58.68542774544804,46.04014289814635,33.81517521788314,54.57184532418007,53.668981751955,0,0,0,0,0,0,0,0,0,0
2020-09-04 10:03:37.270754,04/Sep/2020_10:03,25,0.0,0,25,0.0,0,0,0,0,0,0,0,0,0,4.808882408711564,4.807419088412549,4.8256000894239905,4.8582767599995105,4.681622838492571,4.651918938063998,4.7609598946886065,4.747271256249618,33.32335179634414,44.84353654371363,23.16011805243062,60.77693536244672,64.6241454769415,50.206231760438484,31.051474295994247,48.943313831942575,0,0,0,0,0,0,0,0,0,0
2020-09-04 10:03:38.267328,04/Sep/2020_10:03,25,0.0,0,25,0.0,0,0,0,0,0,0,0,0,0,4.9684648687239825,4.659923226140117,4.7393726907738305,4.572643004995564,4.908708176973368,4.992162262649107,4.837814085961776,4.6098304865886846,61.6032876169158,47.870162884010405,14.218510530912337,36.37661349403858,11.748093138301405,46.12948377930146,25.73108291638583,19.461362291390607,0,0,0,0,0,0,0,0,0,0
2020-09-04 10:03:39.268035,04/Sep/2020_10:03,25,0.0,0,25,0.0,0,0,0,0,0,0,0,0,0,4.84204340327116,4.56136131812087,4.58863293701532,4.816988288518722,4.617680563247138,4.823957014861717,4.706769089430288,4.614251905944331,36.93745148919233,55.26070989136332,59.75280757458957,31.95902326261644,34.18313668268195,20.367161958971266,33.40947517174432,20.24871722464167,0,0,0,0,0,0,0,0,0,0
2020-09-04 10:03:40.266794,04/Sep/2020_10:03,25,0.0,0,25,0.0,0,0,0,0,0,0,0,0,0,4.576340257434224,4.619770525297679,4.736680535454924,4.641179835535984,4.892928291898307,4.5727119883242375,4.947837017303598,4.715437489190718,40.55560821666174,40.5618493852001,11.651719348495854,59.38354739362093,18.048819886086772,12.834706525204327,63.43081346889591,29.523011321322254,0,0,0,0,0,0,0,0,0,0
